Tag_Category,Line_Number,Matched_Text,Context
QUESTION_Q7_LeadershipEngagement,595,board,Jodi Burshia: And then the board.
QUESTION_Q7_LeadershipEngagement,598,board,Sheila Herrera: Our board and everybody was focusing on that bigger lender.
QUESTION_Q7_LeadershipEngagement,859,meeting,"focus more on that inâ€¦ when we'reâ€¦ when we're meeting with it, with our tribal members."
QUESTION_Q7_LeadershipEngagement,1183,meeting,"Jodi Burshia: for meeting with me, and I appreciate it."
QUESTION_Q7_LeadershipEngagement,1186,meeting,"Sheila Herrera: Yeah, I look forward to meeting you, hopefully."
QUESTION_Q8_Success,139,success,"l very confident in saying that that's due to the success of the financial literacy program, then that's wh"
QUESTION_Q8_Success,1030,grow,"Sheila Herrera: loan portfolio, and grow it to, you know, $11.5 million. They gave us some"
QUESTION_Q8_Success,1132,grow,"e know where we kind of need to be to continue to grow, but we're not."
QUESTION_Q8_Success,151,profit,"errera: They don't know anything about, like, the profit and loss and everything that you have to go throu"
QUESTION_Q8_Success,349,profit,"ver have known. See, I come from working from the profit toâ€¦ and then all of a sudden, a nonprofit. That"
QUESTION_Q8_Success,496,profit," I think just all the different types of, like, a profit and loss, and it's just depending on what subject"
QUESTION_Q8_Success,1039,profit," like, being a business owner, you know, as a non-profit. How are we going to be sustainable?"
QUESTION_Q8_Success,1126,profit,"Sheila Herrera: You know, here we're a non-profit, so we don'tâ€¦ we're not, â€¦ We're not sure, â€"
QUESTION_Q8_Success,1135,profit,"heila Herrera: Based onâ€¦ everything is more non-profit, helping the community, and that's why we were cr"
QUESTION_Q8_Success,682,impact,"we need to say how many families did we help, the impact. And I thinkâ€¦ well, I know, kind of, that that'"
QUESTION_Q9_COVID,718,COVID," homeownership more affordable, because then with COVID hitting, in 2020 when COVID hit, whatâ€¦"
QUESTION_Q9_COVID,718,COVID,"le, because then with COVID hitting, in 2020 when COVID hit, whatâ€¦"
QUESTION_Q9_COVID,916,COVID,"know, a little bit about, how much you did during COVID. Do you feel like that's changed where things are"
QUESTION_Q9_COVID,919,COVID,"Sheila Herrera: For COVID, we actually had a very good year for COVID. You "
QUESTION_Q9_COVID,919,COVID,": For COVID, we actually had a very good year for COVID. You would think that we would have shut down, bu"
QUESTION_Q9_COVID,946,COVID,"Sheila Herrera: So, after COVID, I think it just got easier. I think probably in "
QUESTION_Q9_COVID,970,COVID,"them build up. So all that happened, like, during COVID. After COVID,"
QUESTION_Q9_COVID,970,COVID,". So all that happened, like, during COVID. After COVID,"
QUESTION_Q9_COVID,997,COVID,"la Herrera: So, yes, it's been great for us after COVID, and then now we're still gonna have this, but wh"
QUESTION_Q9_COVID,1000,COVID,"Sheila Herrera: after COVID, because everything went off, like, the tariffs, "
