Tag_Category,Line_Number,Matched_Text,Context
QUESTION_Q7_LeadershipEngagement,19,meeting,"o thank you for being flexible with that, and for meeting today."
QUESTION_Q7_LeadershipEngagement,265,meeting,Barry Webster: meeting with different individuals throughout our communi
QUESTION_Q7_LeadershipEngagement,496,meeting,"Ricardo Ariza: But the, the, the meeting…"
QUESTION_Q7_LeadershipEngagement,502,meeting,"Ricardo Ariza: This led to a meeting with the Omaha Nation Tribal Council, and we had "
QUESTION_Q7_LeadershipEngagement,1120,meeting,"p around here are shipping containers, our little meeting spot."
QUESTION_Q7_LeadershipEngagement,1531,meeting,"Sam Ackerman: we've been meeting for months and months, and, you know, well, where"
QUESTION_Q7_LeadershipEngagement,1972,meeting,"Barry Webster: How to host, you know, a remote meeting, how to… how to conduct those type of meetings to"
QUESTION_Q7_LeadershipEngagement,1987,meeting,"om, and so that was very helpful in terms of even meeting with people, individuals, as we were providing th"
QUESTION_Q8_Success,262,success,Barry Webster: And we've had a lot of success with
QUESTION_Q8_Success,298,success," that they don't already exist, since clearly the success around, Macy is evident in,"
QUESTION_Q8_Success,1435,success,Barry Webster: And why… why aren't we having the success
QUESTION_Q8_Success,1594,success,the ne… How important do you feel that is for the success of this happening in our communities?
QUESTION_Q8_Success,586,grow,"ht of this garden, of showing our children how to grow things."
QUESTION_Q8_Success,799,grow,"er all the… the vegetables, the produce that they grow, the traditional corn that we use, and they… they"
QUESTION_Q8_Success,1162,grow,"a, there's 3 sections of traditional corn that we grow."
QUESTION_Q8_Success,1171,grow,"e's an additional mat down here where normally we grow watermelons, but we grow just about anything that"
QUESTION_Q8_Success,1171,grow,"n here where normally we grow watermelons, but we grow just about anything that can grow in our zone"
QUESTION_Q8_Success,1171,grow,"rmelons, but we grow just about anything that can grow in our zone"
QUESTION_Q8_Success,1174,grow,"Ricardo Ariza: We grow those in this garden, I mean, like, on a large sc"
QUESTION_Q8_Success,1204,grow,"anda and Richardson have, but today we're able to grow those and sell those on our farmer's market, use "
QUESTION_Q8_Success,1231,grow,"Ricardo Ariza: the cooperative part, we can grow… I, I would, I would… Guess… guesstimate we proba"
QUESTION_Q8_Success,1573,grow,"t is, it's that patience to allow those things to grow in people's minds, and then for them to see thems"
QUESTION_Q8_Success,1630,grow,"out of the school program, you know, that you can grow and be innovative in the field of cooperatives."
QUESTION_Q8_Success,1750,grow,"Pamela Standing: To, to continue to grow and prosper."
QUESTION_Q8_Success,2032,grow,"? How can we see this as, like, an opportunity to grow better, and to grow deeper?"
QUESTION_Q8_Success,2032,grow,"s as, like, an opportunity to grow better, and to grow deeper?"
QUESTION_Q8_Success,2116,grow,Pamela Standing: So you can continue to grow.
QUESTION_Q8_Success,2239,grow,"ing to go be the livestock manager. We're able to grow cattle, hogs."
QUESTION_Q8_Success,2209,profit,Ricardo Ariza: We're not a non-profit. We're still… we're still a public school like an
QUESTION_Q8_Success,1063,positive,"Ricardo Ariza: It should be a positive interaction, it should be a positive communicatio"
QUESTION_Q8_Success,1063,positive," should be a positive interaction, it should be a positive communication, and we need to encourage our young"
QUESTION_Q8_Success,1987,benefit,"te, basically, in the pandemic? And again, to our benefit, we were able to do this, you know, do Zoom, and "
QUESTION_Q8_Success,1288,impact,"g place, how large this is, how big of a deal, an impact this has on our community. We had… we did, year o"
QUESTION_Q9_COVID,1375,COVID,community together? And I think it… was it during COVID?
QUESTION_Q9_COVID,1795,COVID,"Jodi Burshia: climate change, along with, like, COVID, you know, as, like, those are some major challen"
QUESTION_Q9_COVID,1876,Covid,Ricardo Ariza: Covid hit.
QUESTION_Q9_COVID,1945,COVID," all those different impacts, you know, including COVID-19,"
QUESTION_Q9_COVID,1987,pandemic,"ry Webster: how did we operate, basically, in the pandemic? And again, to our benefit, we were able to do th"
