Tag_Category,Line_Number,Matched_Text,Context
QUESTION_Q6_CommunityDifferences,86,conflict," and, how we go forward with those ideas and that conflict resolution is always that solution solution, but,"
QUESTION_Q7_LeadershipEngagement,40,board,"erative, I should say? Are you a member, a staff, board, management member?"
QUESTION_Q7_LeadershipEngagement,55,board," revenue for the association. The landowners, the board members, which are the elected officials from wit"
QUESTION_Q7_LeadershipEngagement,74,board,"t was gonna be the association, so the electorate board sides, the bylaws, the charters, all these things"
QUESTION_Q7_LeadershipEngagement,74,board," that we've… have, brought recommendations to the board about, you know, adjustments need to be made. I t"
QUESTION_Q7_LeadershipEngagement,74,board,"ome of the changes in the structure that the, the board presidents… I'm sorry, the board of… the board me"
QUESTION_Q7_LeadershipEngagement,74,board,"re that the, the board presidents… I'm sorry, the board of… the board members, our elected board members "
QUESTION_Q7_LeadershipEngagement,74,board,"he board presidents… I'm sorry, the board of… the board members, our elected board members use, whether i"
QUESTION_Q7_LeadershipEngagement,74,board,"rry, the board of… the board members, our elected board members use, whether it be changes in some of the"
QUESTION_Q7_LeadershipEngagement,92,board,"er it be community members that were, part of the board, or former employees that were big, significant r"
QUESTION_Q7_LeadershipEngagement,92,board,"ent and all these other levels, whether it be the board, but for us, it's always elders, you know, becaus"
QUESTION_Q7_LeadershipEngagement,92,board,"ys elders, you know, because we'd be sitting in a board meeting, and there's a couple elder elderly indiv"
QUESTION_Q7_LeadershipEngagement,92,board," couple elder elderly individuals that are on the board, and whenever they have questions, they'll be lik"
QUESTION_Q7_LeadershipEngagement,204,board," water issues began to grow, the nation jumped on board and supported what was going on here, and…Really "
QUESTION_Q7_LeadershipEngagement,152,engage,"g about those different dynamics of, like, how to engage learners and, like, the different ways that, you "
QUESTION_Q7_LeadershipEngagement,92,meeting,"ers, you know, because we'd be sitting in a board meeting, and there's a couple elder elderly individuals t"
QUESTION_Q7_LeadershipEngagement,104,meeting," she had brought it up at the… at the recognition meeting, and it was… it was heartful. I was like, wow, yo"
QUESTION_Q7_LeadershipEngagement,187,meeting," reported to the… we went to the Lati Association meeting, where they gathered all the landowners, and I re"
QUESTION_Q7_LeadershipEngagement,213,meeting,"solutely. Thank you for taking this time. And for meeting with us, and…It's huge. My hope is that, like, yo"
QUESTION_Q8_Success,43,success," provide revenue and production for the farm, and success towards that mission statement, of course. So, it"
QUESTION_Q8_Success,61,success,"ports about what's going on the farm, some of the success, the challenges, and then what we look forward as"
QUESTION_Q8_Success,80,success,"t yes, there is a payout to the investment of the success of the farm. And it usually helps with a lot of w"
QUESTION_Q8_Success,92,success,"employees that were big, significant roles to the success of the farm. And the community members loved it. "
QUESTION_Q8_Success,162,success,"We've had success in some of those, some of those successes are sti"
QUESTION_Q8_Success,137,grow,"the volunteer program. So, I'm hoping to see that grow out a little more as, as she definitely creates a"
QUESTION_Q8_Success,143,grow,"s well as our food, and how… Challenging it is to grow the food without having to spray things. It's… it"
QUESTION_Q8_Success,161,grow,ng the science of it. Nit… corn needs nitrogen to grow. Alfalfa is a nitrogen fixation crop. Applied to 
QUESTION_Q8_Success,162,grow,"vious years. And so, of course, without having to grow them, we weren't too sure on what they were going"
QUESTION_Q8_Success,175,grow,"ID was a lesson for us, and we definitely want to grow our food production more, and then provide that f"
QUESTION_Q8_Success,175,grow,"king currently on trying to make sure that we can grow our Tempur V inventory, which is very low, and ag"
QUESTION_Q8_Success,187,grow,"ore than a cash crop. You know, we sometimes will grow a field, we'll…plow all that in. We won't harvest"
QUESTION_Q8_Success,193,grow, the lack of a better description. And they don't grow very much. They kind of shrub rather than grow he
QUESTION_Q8_Success,193,grow,"'t grow very much. They kind of shrub rather than grow height. To survive the winter, and then we go int"
QUESTION_Q8_Success,193,grow,"ves warm, cold nights and warm days to be able to grow really well. And when you don't have the temperat"
QUESTION_Q8_Success,195,grow," stunted. And for 3 years after that, they didn't grow. They didn't produce peaches, and…it was all beca"
QUESTION_Q8_Success,204,grow,"landowners here. And as the water issues began to grow, the nation jumped on board and supported what wa"
QUESTION_Q8_Success,184,impact," up, you know, looking to the future. Is this the impact that you thought the cooperative would have? And,"
QUESTION_Q8_Success,187,impact,"Yes, it is the impact I thought it would have, you know, and I think sp"
QUESTION_Q8_Success,194,impact,"e, but it's not as big of a hit, and as big of an impact as alfalfa. So, teff grass, Sudan grass, oats, a "
QUESTION_Q8_Success,207,impact,"r that you know the history of this co-op and its impact on the community, and you're just doing a great j"
QUESTION_Q9_COVID,22,COVID,"f, it's… it does… it definitely doesn't feel like COVID from before, but it feels like I sound like a… li"
QUESTION_Q9_COVID,158,COVID,"change, especially, like, we were all impacted by COVID-19 and these global pandemics. Like, how did thin"
QUESTION_Q9_COVID,161,COVID,"e things I've brought in since, well, I guess for COVID, for example, is more food production. When COVID"
QUESTION_Q9_COVID,161,COVID,"COVID, for example, is more food production. When COVID happened, I was an equipment operator, and we wer"
QUESTION_Q9_COVID,171,COVID,"Like, COVID and all of that."
QUESTION_Q9_COVID,175,COVID,"iving them the resources, we've had that explode. COVID was a lesson for us, and we definitely want to gr"
QUESTION_Q9_COVID,175,COVID,"e supporting the local community. It was what the COVID, had definitely given us. Right now. With the cur"
QUESTION_Q9_COVID,175,COVID,"n to the crop rotation is an example of that. and COVID, is an encouragement to, I guess what I say to th"
QUESTION_Q9_COVID,178,pandemic,"nd so hopefully we don't encounter another global pandemic, yet if we do, we're going to be more prepared, y"
QUESTION_Q9_COVID,184,pandemic,"ause I think that's the, like, the largest global pandemic that we have experience, you know? I mean, of cou"
